trigger_name,name          ,lii     ,bii     ,trigger_type
bn110601852 ,TGF110601852  ,272.4840,-39.0626,TGF         
bn090722447 ,LOCLPAR0907224,323.6020,-50.2651,LOCLPAR     
bn170912273 ,GRB170912273  ,313.3283, -0.9635,GRB         
bn121028243 ,TGF121028243  ,271.5462,-26.0357,TGF         
bn150616526 ,LOCLPAR1506165,271.5806,-25.7725,LOCLPAR     
bn110724020 ,TGF110724020  ,300.8169,-55.1193,TGF         
bn141013803 ,GRB141013803  ,333.6678,-38.7302,GRB         
bn110624297 ,LOCLPAR1106242,334.9014,-31.5717,LOCLPAR     
bn170727841 ,GRB170727841  ,314.8712, -1.4022,GRB         
bn130228676 ,TGF130228676  ,328.7006,-12.4972,TGF         
bn160210750 ,UNCERT16021075,334.8206,-34.3567,UNCERT      
bn170112970 ,GRB170112970  ,309.9183,  0.2906,GRB         
bn120604082 ,TGF120604082  ,271.3388,-25.6448,TGF         
bn150228981 ,GRB150228981  ,307.3380,-55.2162,GRB         
bn150206285 ,GRB150206285  ,314.9820,-54.1000,GRB         
bn151231443 ,GRB151231443  ,272.6949,-41.1075,GRB         
bn171025913 ,GRB171025913  ,327.1126,-48.5950,GRB         
bn170907059 ,TGF170907059  ,331.5834,-16.6607,TGF         
bn170908473 ,LOCLPAR1709084,271.9238,-39.4834,LOCLPAR     
bn171025401 ,TGF171025401  ,287.9027, -2.5046,TGF         
bn160727543 ,SGR160727543  ,292.1524, -0.5367,SGR         
bn140115863 ,GRB140115863  ,311.0536,  0.3740,GRB         
bn120119229 ,GRB120119229  ,280.0846, -8.3003,GRB         
bn180414421 ,TGF180414421  ,326.7974, -9.3727,TGF         
bn080719529 ,GRB080719529  ,285.0375, -4.0677,GRB         
bn100405624 ,LOCLPAR1004056,299.7269,  1.4387,LOCLPAR     
bn110517174 ,DISTPAR1105171,270.1796,-31.1789,DISTPAR     
bn161017935 ,TGF161017935  ,323.6698,-51.2720,TGF         
bn120304061 ,GRB120304061  ,276.0898,-12.8531,GRB         
bn120727939 ,TGF120727939  ,299.4236,-55.9676,TGF         
bn100623924 ,DISTPAR1006239,292.2114,-55.0410,DISTPAR     
bn081006872 ,GRB081006872  ,293.0831,  0.2817,GRB         
bn140810453 ,TGF140810453  ,331.3332,-14.9629,TGF         
bn150514774 ,GRB150514774  ,270.4260,-36.9894,GRB         
bn161213785 ,TGF161213785  ,318.0557, -1.8951,TGF         
bn151107950 ,LOCLPAR1511079,294.4036,  0.8079,LOCLPAR     
bn150119891 ,LOCLPAR1501198,275.8951,-47.2004,LOCLPAR     
bn140607857 ,TGF140607857  ,273.8859,-15.8635,TGF         
bn091231206 ,GRB091231206  ,306.1099,  2.0112,GRB         
bn130516258 ,TGF130516258  ,333.2055,-43.3514,TGF         
bn161106786 ,GRB161106786  ,335.4254,-24.2156,GRB         
bn161110179 ,GRB161110179  ,329.1414,-11.1100,GRB         
bn160424492 ,GRB160424492  ,334.4563,-41.1356,GRB         
bn081121858 ,GRB081121858  ,269.5008,-29.9796,GRB         
bn111031274 ,TGF111031274  ,332.9795,-17.2443,TGF         
bn120511638 ,GRB120511638  ,318.9597, -1.9308,GRB         
bn170617134 ,LOCLPAR1706171,314.8095,-55.4853,LOCLPAR     
bn130730243 ,GRB130730243  ,277.4204, -9.8081,GRB         
bn100728940 ,TGF100728940  ,275.6707,-12.0841,TGF         
bn141213624 ,TGF141213624  ,334.1198,-19.2298,TGF         
bn130304658 ,GRB130304658  ,296.0472,  1.8316,GRB         
bn111122706 ,TGF111122706  ,331.6254,-14.0529,TGF         
bn080714745 ,GRB080714745  ,300.5662,  2.5843,GRB         
bn080723557 ,GRB080723557  ,295.0264,  1.6821,GRB         
bn120113235 ,TGF120113235  ,310.4663,  1.7740,TGF         
bn140716436 ,GRB140716436  ,270.9521,-20.7690,GRB         
bn090407780 ,UNCERT09040778,335.0895,-21.2558,UNCERT      
bn130701060 ,GRB130701060  ,269.5088,-25.7584,GRB         
bn130617564 ,GRB130617564  ,269.3898,-37.1965,GRB         
bn160912350 ,GRB160912350  ,298.1652,  2.4770,GRB         
bn110823518 ,LOCLPAR1108235,303.6030,  2.8648,LOCLPAR     
bn150827785 ,GRB150827785  ,270.2329,-40.3400,GRB         
bn170826346 ,TGF170826346  ,336.9680,-28.3475,TGF         
bn180505540 ,GRB180505540  ,310.5649,-56.7406,GRB         
bn131016664 ,UNCERT13101666,333.7144,-17.0549,UNCERT      
bn171112868 ,GRB171112868  ,295.8770,-57.0315,GRB         
bn170823470 ,TGF170823470  ,336.9164,-25.7631,TGF         
bn180727055 ,TGF180727055  ,316.7939,  0.1763,TGF         
bn170619685 ,TGF170619685  ,326.2098,-52.0677,TGF         
bn100829230 ,TGF100829230  ,337.5910,-29.6416,TGF         
bn120909070 ,GRB120909070  ,335.3186,-19.6711,GRB         
bn120813978 ,UNCERT12081397,284.7688,-54.6888,UNCERT      
bn100225115 ,GRB100225115  ,337.3605,-36.9601,GRB         
bn100916779 ,GRB100916779  ,283.4264, -2.8526,GRB         
bn121015732 ,TGF121015732  ,335.4573,-19.3552,TGF         
bn170718524 ,TGF170718524  ,336.9642,-39.5949,TGF         
bn141031304 ,GRB141031304  ,274.8643,-11.1505,GRB         
bn141226383 ,TGF141226383  ,269.6397,-41.7976,TGF         
bn140918038 ,SGR140918038  ,320.9269, -1.5073,SGR         
bn140528837 ,GRB140528837  ,336.5541,-21.9747,GRB         
bn100520294 ,TGF100520294  ,295.4480,  2.9847,TGF         
bn101208498 ,GRB101208498  ,336.6489,-22.0609,GRB         
bn180412425 ,GRB180412425  ,270.2680,-43.5306,GRB         
bn111130501 ,TGF111130501  ,275.9850, -9.3708,TGF         
bn170322212 ,LOCLPAR1703222,319.5195, -0.4962,LOCLPAR     
bn130816074 ,GRB130816074  ,305.1435,  3.8530,GRB         
bn110123577 ,TGF110123577  ,267.6647,-36.2155,TGF         
bn140326352 ,TGF140326352  ,274.9405,-10.4160,TGF         
bn100804881 ,LOCLPAR1008048,332.0849,-11.9995,LOCLPAR     
bn121225701 ,TGF121225701  ,337.8704,-38.4542,TGF         
bn170925541 ,LOCLPAR1709255,330.5816, -9.8654,LOCLPAR     
bn170627931 ,GRB170627931  ,281.9439,-54.4017,GRB         
bn140929677 ,GRB140929677  ,294.9704,  3.2757,GRB         
bn140710901 ,GRB140710901  ,309.0556,  3.7188,GRB         
bn150306993 ,GRB150306993  ,314.7821,-57.4386,GRB         
bn120210650 ,GRB120210650  ,272.0320,-47.3399,GRB         
bn170930680 ,TGF170930680  ,338.3909,-26.6861,TGF         
bn110207959 ,GRB110207959  ,295.7127,  3.6626,GRB         
bn111015427 ,GRB111015427  ,317.0727,  1.3764,GRB         
bn100607804 ,UNCERT10060780,267.6113,-25.4959,UNCERT      
bn160223192 ,TGF160223192  ,287.7030,-56.8156,TGF         
bn150122750 ,TGF150122750  ,275.4430,-51.0448,TGF         
bn100620337 ,TGF100620337  ,320.7421, -0.4010,TGF         
bn131122417 ,UNCERT13112241,335.7345,-17.4833,UNCERT      
bn140714392 ,TGF140714392  ,303.2435,  4.6036,TGF         
bn161020767 ,GRB161020767  ,284.4369,-55.9781,GRB         
bn160422499 ,GRB160422499  ,278.2597,-53.1233,GRB         
bn090117640 ,GRB090117640  ,288.1933,  1.3295,GRB         
bn150407821 ,TGF150407821  ,270.8589,-46.5351,TGF         
bn130206817 ,GRB130206817  ,278.0584, -5.8225,GRB         
bn140429267 ,TGF140429267  ,301.7417,-59.0509,TGF         
bn120502856 ,UNCERT12050285,299.5340,  4.6525,UNCERT      
bn150301818 ,GRB150301818  ,266.4743,-29.8935,GRB         
bn180620660 ,GRB180620660  ,318.0005,-57.3341,GRB         
bn110706387 ,TGF110706387  ,273.5861,-10.8191,TGF         
bn170906957 ,LOCLPAR1709069,268.5627,-20.3420,LOCLPAR     
bn090510325 ,GRB090510325  ,335.4605,-16.0332,GRB         
bn150821406 ,GRB150821406  ,329.5217,-52.3663,GRB         
bn110806332 ,LOCLPAR1108063,266.8676,-25.7035,LOCLPAR     
bn140330180 ,GRB140330180  ,335.8887,-46.2775,GRB         
bn170601224 ,TGF170601224  ,339.1933,-25.9466,TGF         
bn091031500 ,GRB091031500  ,266.5409,-39.1978,GRB         
bn081008832 ,GRB081008832  ,338.1594,-21.1140,GRB         
bn100921730 ,TGF100921730  ,268.7764,-18.2237,TGF         
bn150121757 ,TGF150121757  ,320.8925,-57.1711,TGF         
bn120220210 ,GRB120220210  ,310.0688,  4.7744,GRB         
bn141222298 ,GRB141222298  ,294.9744,  4.6030,GRB         
bn161211001 ,TGF161211001  ,322.0332, -0.1253,TGF         
bn161121783 ,UNCERT16112178,269.8520,-15.8279,UNCERT      
bn161001045 ,GRB161001045  ,266.2106,-39.1253,GRB         
bn170425071 ,TGF170425071  ,275.3711,-52.6938,TGF         
bn150305817 ,LOCLPAR1503058,267.7943,-20.3166,LOCLPAR     
bn130127299 ,GRB130127299  ,340.4093,-32.3487,GRB         
bn140117640 ,UNCERT14011764,284.4520,  0.4599,UNCERT      
bn110319815 ,GRB110319815  ,337.4865,-45.2926,GRB         
bn180618604 ,TGF180618604  ,297.0483,  5.2929,TGF         
bn110801335 ,GRB110801335  ,329.6934, -6.1972,GRB         
bn170416583 ,GRB170416583  ,339.2373,-23.2042,GRB         
bn080916406 ,GRB080916406  ,333.6069,-50.5129,GRB         
bn150702998 ,GRB150702998  ,270.7752,-48.9530,GRB         
bn110606097 ,TGF110606097  ,335.5872,-48.4258,TGF         
bn131028096 ,GRB131028096  ,334.9774,-49.2008,GRB         
bn150706372 ,TGF150706372  ,324.9423, -1.6036,TGF         
bn160614507 ,TGF160614507  ,326.7467, -3.0393,TGF         
bn150220749 ,TGF150220749  ,332.5435,-51.7560,TGF         
bn111009282 ,GRB111009282  ,297.5503,  5.6408,GRB         
bn150824079 ,GRB150824079  ,289.3574,  3.4127,GRB         
bn110102432 ,UNCERT11010243,334.5963,-12.0679,UNCERT      
bn090519462 ,GRB090519462  ,267.0233,-20.8055,GRB         
bn121116010 ,LOCLPAR1211160,297.9601,  5.8561,LOCLPAR     
bn080916009 ,GRB080916009  ,270.1009,-13.7641,GRB         
bn100825287 ,GRB100825287  ,331.9200, -8.0308,GRB         
bn121001844 ,TGF121001844  ,278.5488,-55.6667,TGF         
bn160709649 ,LOCLPAR1607096,285.6072,-58.3803,LOCLPAR     
bn130123444 ,TGF130123444  ,267.1774,-19.6129,TGF         
bn121207917 ,TGF121207917  ,335.6652,-13.1836,TGF         
bn150202436 ,TGF150202436  ,275.3517, -6.1124,TGF         
bn161223040 ,LOCLPAR1612230,293.4979,-60.1364,LOCLPAR     
bn180227234 ,LOCLPAR1802272,328.7360, -4.1227,LOCLPAR     
bn120316008 ,GRB120316008  ,268.2502,-47.1967,GRB         
bn101007410 ,TGF101007410  ,273.3624,-52.7289,TGF         
bn160824468 ,TGF160824468  ,306.5448,-60.7723,TGF         
bn121212349 ,TGF121212349  ,270.3059,-12.7014,TGF         
bn151210379 ,TGF151210379  ,303.7308,  6.7296,TGF         
bn111106412 ,TGF111106412  ,339.5083,-20.6775,TGF         
bn161228388 ,GRB161228388  ,334.7101,-10.9895,GRB         
bn111220486 ,GRB111220486  ,336.7164,-14.3258,GRB         
bn150820209 ,TGF150820209  ,277.3529,-55.6349,TGF         
bn141003298 ,TGF141003298  ,291.3952,  5.0430,TGF         
bn140928437 ,GRB140928437  ,273.9216,-53.6881,GRB         
bn160827586 ,GRB160827586  ,282.8842,  0.9778,GRB         
bn160829334 ,GRB160829334  ,307.4576,  6.7062,GRB         
bn110205588 ,GRB110205588  ,341.5701,-38.7468,GRB         
bn161125699 ,LOCLPAR1611256,339.9840,-21.1330,LOCLPAR     
bn160224234 ,LOCLPAR1602242,333.2024, -8.3569,LOCLPAR     
bn100613261 ,LOCLPAR1006132,268.4767,-14.7507,LOCLPAR     
bn160113552 ,LOCLPAR1601135,316.9694,  4.4124,LOCLPAR     
bn171231988 ,LOCLPAR1712319,311.1732,-61.0063,LOCLPAR     
bn140506880 ,GRB140506880  ,339.3092,-18.8535,GRB         
bn150620492 ,LOCLPAR1506204,328.5287, -2.9595,LOCLPAR     
bn161118052 ,TGF161118052  ,317.0102,  4.4858,TGF         
bn120329894 ,TGF120329894  ,312.7177,-60.9358,TGF         
bn120510198 ,TGF120510198  ,336.2202,-12.3543,TGF         
bn170303584 ,LOCLPAR1703035,340.2808,-21.1243,LOCLPAR     
bn110806881 ,LOCLPAR1108068,342.0600,-38.5317,LOCLPAR     
bn150425617 ,GRB150425617  ,314.8966,  5.3734,GRB         
bn121112806 ,GRB121112806  ,263.3862,-35.4430,GRB         
bn100206724 ,UNCERT10020672,332.6536, -7.1205,UNCERT      
bn110502136 ,LOCLPAR1105021,264.2361,-25.4397,LOCLPAR     
bn160516237 ,GRB160516237  ,342.3929,-37.7682,GRB         
bn150816363 ,DISTPAR1508163,313.7134,-61.0380,DISTPAR     
bn150827988 ,DISTPAR1508279,332.1620, -6.2953,DISTPAR     
bn101224578 ,GRB101224578  ,341.8057,-25.4773,GRB         
bn120510900 ,GRB120510900  ,299.5264,  7.4748,GRB         
bn130228212 ,GRB130228212  ,327.9896, -1.9468,GRB         
bn080928628 ,GRB080928628  ,263.8257,-26.2960,GRB         
bn120223380 ,TGF120223380  ,273.3435,-54.4210,TGF         
bn150826536 ,LOCLPAR1508265,263.2596,-37.7412,LOCLPAR     
bn180102449 ,TGF180102449  ,267.0837,-16.4064,TGF         
bn101022830 ,TGF101022830  ,342.9128,-35.5033,TGF         
bn150921541 ,LOCLPAR1509215,267.1562,-16.0510,LOCLPAR     
bn090213236 ,GRB090213236  ,338.6990,-48.7055,GRB         
bn171208477 ,LOCLPAR1712084,274.3372, -5.1414,LOCLPAR     
bn111210260 ,TGF111210260  ,335.5639,-52.3563,TGF         
bn081129161 ,GRB081129161  ,264.6463,-44.4007,GRB         
bn150806630 ,UNCERT15080663,265.8043,-46.7972,UNCERT      
bn120331055 ,GRB120331055  ,287.0320,-60.5885,GRB         
bn090720710 ,GRB090720710  ,308.8087,  7.6083,GRB         
bn100705663 ,TGF100705663  ,263.8040,-42.4683,TGF         
bn160720489 ,LOCLPAR1607204,283.5375,-59.7302,LOCLPAR     
bn161020024 ,GRB161020024  ,285.1826,  3.6552,GRB         
bn100715477 ,GRB100715477  ,343.2946,-31.1614,GRB         
bn081109293 ,GRB081109293  ,339.0389,-48.9361,GRB         
bn121008333 ,TGF121008333  ,267.0873,-15.2893,TGF         
bn171018276 ,TGF171018276  ,319.2301,-60.6879,TGF         
bn111211461 ,UNCERT11121146,283.4453,  2.8698,UNCERT      
bn150731103 ,LOCLPAR1507311,324.0532,  1.8603,LOCLPAR     
bn151111631 ,TGF151111631  ,273.5207,-55.6199,TGF         
bn141222412 ,UNCERT14122241,263.2114,-25.2275,UNCERT      
bn120728934 ,GRB120728934  ,274.0931, -4.5735,GRB         
bn160323546 ,LOCLPAR1603235,263.2851,-24.7797,LOCLPAR     
bn160513553 ,GRB160513553  ,339.7643,-16.6942,GRB         
bn171010875 ,GRB171010875  ,279.0385,-58.5946,GRB         
bn100201588 ,GRB100201588  ,266.9282,-14.8042,GRB         
bn130617411 ,SGR130617411  ,327.2379, -0.1319,SGR         
bn081003446 ,SGR081003446  ,327.2295, -0.1171,SGR         
bn081003779 ,SGR081003779  ,327.2295, -0.1171,SGR         
bn081004050 ,SGR081004050  ,327.2295, -0.1171,SGR         
bn081005020 ,SGR081005020  ,327.2295, -0.1171,SGR         
bn081010537 ,SGR081010537  ,327.2295, -0.1171,SGR         
bn090122044 ,SGR090122044  ,327.2295, -0.1171,SGR         
bn090122052 ,SGR090122052  ,327.2295, -0.1171,SGR         
bn090122059 ,SGR090122059  ,327.2295, -0.1171,SGR         
bn090122104 ,SGR090122104  ,327.2295, -0.1171,SGR         
bn090122113 ,SGR090122113  ,327.2295, -0.1171,SGR         
bn090122120 ,SGR090122120  ,327.2295, -0.1171,SGR         
bn090122129 ,SGR090122129  ,327.2295, -0.1171,SGR         
bn090122173 ,SGR090122173  ,327.2295, -0.1171,SGR         
bn090122194 ,SGR090122194  ,327.2295, -0.1171,SGR         
bn090122218 ,SGR090122218  ,327.2295, -0.1171,SGR         
bn090122243 ,SGR090122243  ,327.2295, -0.1171,SGR         
bn090122252 ,SGR090122252  ,327.2295, -0.1171,SGR         
bn090122283 ,SGR090122283  ,327.2295, -0.1171,SGR         
bn090122291 ,SGR090122291  ,327.2295, -0.1171,SGR         
bn090122310 ,SGR090122310  ,327.2295, -0.1171,SGR         
bn090122317 ,SGR090122317  ,327.2295, -0.1171,SGR         
bn090122325 ,SGR090122325  ,327.2295, -0.1171,SGR         
bn090122352 ,SGR090122352  ,327.2295, -0.1171,SGR         
bn090122359 ,SGR090122359  ,327.2295, -0.1171,SGR         
bn090122380 ,SGR090122380  ,327.2295, -0.1171,SGR         
bn090122390 ,SGR090122390  ,327.2295, -0.1171,SGR         
bn090122419 ,SGR090122419  ,327.2295, -0.1171,SGR         
bn090122428 ,SGR090122428  ,327.2295, -0.1171,SGR         
bn090122451 ,SGR090122451  ,327.2295, -0.1171,SGR         
bn090122491 ,SGR090122491  ,327.2295, -0.1171,SGR         
bn090122498 ,SGR090122498  ,327.2295, -0.1171,SGR         
bn090122551 ,SGR090122551  ,327.2295, -0.1171,SGR         
bn090122584 ,SGR090122584  ,327.2295, -0.1171,SGR         
bn090122624 ,SGR090122624  ,327.2295, -0.1171,SGR         
bn090122632 ,SGR090122632  ,327.2295, -0.1171,SGR         
bn090122650 ,SGR090122650  ,327.2295, -0.1171,SGR         
bn090122684 ,SGR090122684  ,327.2295, -0.1171,SGR         
bn090122694 ,SGR090122694  ,327.2295, -0.1171,SGR         
bn090122832 ,SGR090122832  ,327.2295, -0.1171,SGR         
bn090122848 ,SGR090122848  ,327.2295, -0.1171,SGR         
bn090122898 ,SGR090122898  ,327.2295, -0.1171,SGR         
bn090122969 ,SGR090122969  ,327.2295, -0.1171,SGR         
bn090122980 ,SGR090122980  ,327.2295, -0.1171,SGR         
bn090123042 ,SGR090123042  ,327.2295, -0.1171,SGR         
bn090123055 ,SGR090123055  ,327.2295, -0.1171,SGR         
bn090123113 ,SGR090123113  ,327.2295, -0.1171,SGR         
bn090123313 ,SGR090123313  ,327.2295, -0.1171,SGR         
bn090123348 ,SGR090123348  ,327.2295, -0.1171,SGR         
bn090123552 ,SGR090123552  ,327.2295, -0.1171,SGR         
bn090123577 ,SGR090123577  ,327.2295, -0.1171,SGR         
bn090123617 ,SGR090123617  ,327.2295, -0.1171,SGR         
bn090123683 ,SGR090123683  ,327.2295, -0.1171,SGR         
bn090123705 ,SGR090123705  ,327.2295, -0.1171,SGR         
bn090124175 ,SGR090124175  ,327.2295, -0.1171,SGR         
bn090125179 ,SGR090125179  ,327.2295, -0.1171,SGR         
bn090125277 ,SGR090125277  ,327.2295, -0.1171,SGR         
bn090125538 ,SGR090125538  ,327.2295, -0.1171,SGR         
bn090125900 ,SGR090125900  ,327.2295, -0.1171,SGR         
bn090125911 ,SGR090125911  ,327.2295, -0.1171,SGR         
bn090125959 ,SGR090125959  ,327.2295, -0.1171,SGR         
bn090126200 ,SGR090126200  ,327.2295, -0.1171,SGR         
bn090126610 ,SGR090126610  ,327.2295, -0.1171,SGR         
bn090126748 ,SGR090126748  ,327.2295, -0.1171,SGR         
bn090126966 ,SGR090126966  ,327.2295, -0.1171,SGR         
bn090127611 ,SGR090127611  ,327.2295, -0.1171,SGR         
bn090127632 ,SGR090127632  ,327.2295, -0.1171,SGR         
bn090128024 ,SGR090128024  ,327.2295, -0.1171,SGR         
bn090129353 ,SGR090129353  ,327.2295, -0.1171,SGR         
bn090129387 ,SGR090129387  ,327.2295, -0.1171,SGR         
bn090129472 ,SGR090129472  ,327.2295, -0.1171,SGR         
bn090129538 ,SGR090129538  ,327.2295, -0.1171,SGR         
bn090129588 ,SGR090129588  ,327.2295, -0.1171,SGR         
bn090129936 ,SGR090129936  ,327.2295, -0.1171,SGR         
bn090130290 ,SGR090130290  ,327.2295, -0.1171,SGR         
bn090130812 ,SGR090130812  ,327.2295, -0.1171,SGR         
bn090131080 ,SGR090131080  ,327.2295, -0.1171,SGR         
bn090131590 ,SGR090131590  ,327.2295, -0.1171,SGR         
bn090201503 ,SGR090201503  ,327.2295, -0.1171,SGR         
bn090201684 ,SGR090201684  ,327.2295, -0.1171,SGR         
bn090201716 ,SGR090201716  ,327.2295, -0.1171,SGR         
bn090201884 ,SGR090201884  ,327.2295, -0.1171,SGR         
bn090202321 ,SGR090202321  ,327.2295, -0.1171,SGR         
bn090202394 ,SGR090202394  ,327.2295, -0.1171,SGR         
bn090202440 ,SGR090202440  ,327.2295, -0.1171,SGR         
bn090202513 ,SGR090202513  ,327.2295, -0.1171,SGR         
bn090202862 ,SGR090202862  ,327.2295, -0.1171,SGR         
bn090203198 ,SGR090203198  ,327.2295, -0.1171,SGR         
bn090203206 ,SGR090203206  ,327.2295, -0.1171,SGR         
bn090203389 ,SGR090203389  ,327.2295, -0.1171,SGR         
bn090203805 ,SGR090203805  ,327.2295, -0.1171,SGR         
bn090203834 ,SGR090203834  ,327.2295, -0.1171,SGR         
bn090204003 ,SGR090204003  ,327.2295, -0.1171,SGR         
bn090204852 ,SGR090204852  ,327.2295, -0.1171,SGR         
bn090206897 ,SGR090206897  ,327.2295, -0.1171,SGR         
bn090207834 ,SGR090207834  ,327.2295, -0.1171,SGR         
bn090208682 ,SGR090208682  ,327.2295, -0.1171,SGR         
bn090208463 ,SGR090208463  ,327.2295, -0.1171,SGR         
bn090209271 ,SGR090209271  ,327.2295, -0.1171,SGR         
bn090210310 ,SGR090210310  ,327.2295, -0.1171,SGR         
bn090210415 ,SGR090210415  ,327.2295, -0.1171,SGR         
bn090210898 ,SGR090210898  ,327.2295, -0.1171,SGR         
bn090210941 ,SGR090210941  ,327.2295, -0.1171,SGR         
bn090211264 ,SGR090211264  ,327.2295, -0.1171,SGR         
bn090211279 ,SGR090211279  ,327.2295, -0.1171,SGR         
bn090211290 ,SGR090211290  ,327.2295, -0.1171,SGR         
bn090212968 ,SGR090212968  ,327.2295, -0.1171,SGR         
bn090214814 ,SGR090214814  ,327.2295, -0.1171,SGR         
bn090217261 ,SGR090217261  ,327.2295, -0.1171,SGR         
bn090218278 ,SGR090218278  ,327.2295, -0.1171,SGR         
bn090218491 ,SGR090218491  ,327.2295, -0.1171,SGR         
bn090221644 ,SGR090221644  ,327.2295, -0.1171,SGR         
bn090221803 ,SGR090221803  ,327.2295, -0.1171,SGR         
bn090222540 ,SGR090222540  ,327.2295, -0.1171,SGR         
bn090222906 ,SGR090222906  ,327.2295, -0.1171,SGR         
bn090223128 ,SGR090223128  ,327.2295, -0.1171,SGR         
bn090224718 ,SGR090224718  ,327.2295, -0.1171,SGR         
bn090224782 ,SGR090224782  ,327.2295, -0.1171,SGR         
bn090224694 ,SGR090224694  ,327.2295, -0.1171,SGR         
bn090308734 ,GRB090308734  ,291.6579,-62.0296,GRB         
bn090322789 ,SGR090322789  ,327.2295, -0.1171,SGR         
bn090322944 ,SGR090322944  ,327.2295, -0.1171,SGR         
bn090326625 ,SGR090326625  ,327.2295, -0.1171,SGR         
bn090328545 ,SGR090328545  ,327.2295, -0.1171,SGR         
bn090329754 ,SGR090329754  ,327.2295, -0.1171,SGR         
bn090330237 ,SGR090330237  ,327.2295, -0.1171,SGR         
bn090401093 ,SGR090401093  ,327.2295, -0.1171,SGR         
bn090401666 ,SGR090401666  ,327.2295, -0.1171,SGR         
bn090403592 ,SGR090403592  ,327.2295, -0.1171,SGR         
bn090403761 ,SGR090403761  ,327.2295, -0.1171,SGR         
bn090409351 ,SGR090409351  ,327.2295, -0.1171,SGR         
bn090411917 ,SGR090411917  ,327.2295, -0.1171,SGR         
bn090413987 ,SGR090413987  ,327.2295, -0.1171,SGR         
bn090417946 ,SGR090417946  ,327.2295, -0.1171,SGR         
bn090208340 ,SGR090208340  ,327.2295, -0.1171,SGR         
bn081003385 ,SGR081003385  ,327.2295, -0.1171,SGR         
